Scheme Name,Crisil Rank,AuM (Cr),1W_RTN(%),1M_RTN(%),3M_RTN(%),6M_RTN(%),YTD_RTN(%),1Y_RTN(%),2Y_RTN(%),3Y_RTN(%),5Y_RTN(%),10Y_RTN(%),MTD,Apr'21,Mar'21,Feb'21,Jan'21,Dec'20,Nov'20,Oct'20,Sep'20,Aug'20,Jul'20,Jun'20,QTD,Q1'21,Q4'20,Q3'20,Q2'20,Q1'20,Q4'19,Q3'19,Q2'19,Q1'19,Q4'18,Q3'18,YTD,2020_RTN(%),2019_RTN(%),2018_RTN(%),2017_RTN(%),2016_RTN(%),2015_RTN(%),2014_RTN(%),2013_RTN(%),2012_RTN(%),2011_RTN(%),2010_RTN(%),1W_Rank,1M_Rank,3M_Rank,6M_Rank,YTD_Rank,1Y_Rank,2Y_Rank,3Y_Rank,5Y_Rank,10Y_Rank,Standard Deviation,Beta,Sharpe Ratio,Jension's Alpha,Treynor's Ratio,Turnover ratio(%),% Equity Holding,No of stocks in portfolio,% Debt Holding,No of instruments in portfolio,% MF Holding,% Cash Holding,% Other Holding,NAV,1D Change(%),NAV Date,52W High,52WH as on,52W Low,52WL as on,1Y_SIP_RTN(%),2Y_SIP_RTN(%),3Y_SIP_RTN(%),5Y_SIP_RTN(%),10Y_SIP_RTN(%)
Canara Robeco Infrastructure - Direct Plan - GrowthSectoral/Thematic,4,126.46,1.93%,0.50%,0.90%,36.31%,19.62%,67.44%,17.31%,6.94%,11.42%,-,4.19%,1.87%,1.20%,3.13%,-3.80%,7.72%,9.47%,-2.37%,0.43%,4.25%,5.77%,5.70%,7.51%,15.15%,25.70%,1.21%,28.01%,-32.22%,10.16%,-8.92%,-1.09%,-,-,-,56.88%,40.29%,2.50%,-,-,-,-,-,-,-,-,-,42/125,36/124,106/123,107/117,102/122,72/114,85/105,51/90,27/87,27/69,,,,,,-,95.85%,25,-,-,-,4.15%,-,20.2541,0.93%,10-May-21,20.8434,04-Mar-21,10.4009,18-May-20,24.75%,53.32%,65.01%,73.53%,-
Franklin India Opportunities Fund - Direct - GrowthSectoral/Thematic,3,610.1,1.92%,0.05%,-1.50%,26.18%,8.70%,78.29%,19.99%,11.79%,14.18%,-,4.23%,1.93%,1.25%,3.26%,-3.78%,7.76%,9.55%,-2.31%,0.48%,4.33%,5.88%,5.83%,0.41%,1.96%,15.99%,4.08%,18.46%,-20.38%,3.84%,3.02%,-,-,-,-,6.18%,10.90%,-,-,-,-,-,-,-,-,-,-,82/112,85/111,90/110,83/104,100/109,72/101,0/0,0/0,0/0,0/0,,,,,,-,95.85%,25,-,-,-,4.15%,-,10.791,1.72%,10-May-21,11.125,03-Mar-21,6.265,18-May-20,24.62%,23.25%,27.30%,42.82%,-
LIC MF BANKING & FINANCIAL SERVICES FUND - Direct Plan - GrowthSectoral/Thematic,-,58.38,1.92%,2.83%,-4.88%,13.38%,4.29%,55.77%,8.50%,5.68%,9.92%,-,4.46%,7.83%,1.57%,-0.38%,-4.95%,4.92%,5.40%,-4.13%,5.25%,2.74%,12.22%,0.16%,0.56%,2.32%,16.50%,4.41%,19.05%,-19.98%,4.20%,3.41%,-,-,-,-,6.86%,13.10%,-,-,-,-,-,-,-,-,-,-,42/112,45/111,47/110,56/104,37/109,73/101,44/92,25/77,31/74,0/0,,,,,,-,95.74%,22,-,-,-,4.26%,-,10.791,1.72%,10-May-21,11.125,03-Mar-21,6.265,18-May-20,24.59%,28.34%,31.77%,32.76%,76.12%
Franklin India Opportunities Fund - GrowthSectoral/Thematic,3,610.1,1.91%,-0.00%,-1.67%,25.71%,8.43%,76.70%,18.96%,10.91%,13.25%,12.82%,4.54%,7.95%,1.71%,-0.25%,-4.76%,5.10%,5.53%,-3.96%,5.34%,2.82%,12.46%,0.32%,6.20%,10.91%,19.80%,14.23%,24.24%,-22.48%,2.54%,2.59%,-,-,-,-,24.03%,-0.50%,-,-,-,-,-,-,-,-,-,-,47/125,51/124,66/123,53/117,55/122,73/114,41/105,0/0,0/0,0/0,,,,,,-,95.74%,22,-,-,-,4.26%,-,23.5119,0.77%,10-May-21,25.4453,15-Feb-21,13.6995,18-May-20,24.19%,34.03%,-,-,-
Canara Robeco Infrastructure - Regular Plan - GrowthSectoral/Thematic,4,126.46,1.90%,0.43%,0.66%,35.70%,19.25%,65.95%,16.28%,6.00%,10.40%,9.89%,6.88%,-0.35%,-4.85%,14.53%,-2.32%,6.63%,13.63%,-1.11%,-9.36%,3.65%,0.24%,7.40%,6.30%,11.24%,20.23%,14.52%,24.59%,-22.21%,2.92%,3.29%,-,-,-,-,24.43%,-0.50%,-,-,-,-,-,-,-,-,-,-,91/112,76/111,85/110,76/104,87/109,74/101,38/92,23/77,21/74,0/0,,,,,,17.00%,95.71%,25,-,-,3.05%,1.24%,-,16.1,1.12%,10-May-21,16.1,10-May-21,8.73,18-May-20,24.12%,21.55%,-,-,-
LIC MF BANKING & FINANCIAL SERVICES FUND - Regular Plan - GrowthSectoral/Thematic,-,58.38,1.89%,2.71%,-5.19%,12.68%,3.82%,53.97%,7.33%,4.54%,8.62%,-,6.96%,-0.26%,-4.74%,14.61%,-2.08%,6.84%,13.65%,-0.85%,-9.24%,3.85%,0.35%,7.60%,26.15%,18.96%,30.73%,18.45%,38.18%,-34.31%,-,-,-,-,-,-,8.90%,-,-,-,-,-,-,-,-,-,-,-,76/125,78/124,103/123,88/117,94/122,74/114,59/105,29/90,41/87,34/69,,,,,,17.00%,95.71%,25,-,-,3.05%,1.24%,-,16.54,1.09%,10-May-21,16.54,10-May-21,8.84,18-May-20,24.03%,22.29%,25.79%,39.60%,-
SBI Magnum Equity ESG Fund - Direct Plan - GrowthSectoral/Thematic,1,3518.07,1.83%,0.59%,-2.08%,20.15%,7.20%,60.70%,17.16%,13.42%,14.25%,-,2.69%,1.28%,-0.16%,2.27%,-2.29%,6.32%,9.83%,0.47%,-,-,-,-,26.33%,19.35%,31.26%,19.01%,38.65%,-34.17%,-,-,-,-,-,-,10.90%,-,-,-,-,-,-,-,-,-,-,-,3/112,5/111,8/110,24/104,12/109,75/101,85/92,74/77,71/74,0/0,,,,,,-,95.66%,37,-,-,-,4.34%,-,14.0368,1.25%,10-May-21,14.0368,10-May-21,8.4475,18-May-20,23.97%,22.72%,25.39%,38.54%,116.13%
SBI Magnum Equity ESG Fund - Regular Plan - GrowthSectoral/Thematic,1,3518.07,1.81%,0.52%,-2.28%,19.66%,6.89%,59.44%,16.26%,12.48%,13.30%,12.39%,2.74%,1.43%,-,2.34%,-2.11%,6.48%,10.02%,0.49%,-,-,-,-,2.38%,3.18%,-,-,-,-,-,-,-,-,-,-,0.79%,9.61%,4.77%,7.12%,35.56%,0.83%,4.71%,32.11%,8.63%,40.81%,14.96%,24.93%,37/125,17/124,15/123,50/117,57/122,75/114,2/105,0/0,0/0,0/0,,,,,,-,95.66%,37,-,-,-,4.34%,-,13.9135,1.24%,10-May-21,13.9135,10-May-21,8.4075,18-May-20,23.89%,33.43%,-,-,-
Mahindra Manulife Rural Bharat and Consumption Yojana - Direct - GrowthSectoral/Thematic,-,49.72,1.77%,3.70%,3.70%,23.22%,10.65%,51.59%,13.89%,-,-,-,0.19%,-2.54%,0.96%,2.47%,-2.58%,0.32%,-,-,-,-,-,-,2.53%,3.61%,-,-,-,-,-,-,-,-,-,-,9.96%,24.74%,5.90%,-,-,-,-,-,-,-,-,-,27/125,34/124,44/123,41/117,37/122,76/114,49/105,35/90,0/0,0/0,,,,,,-,95.62%,16,-,-,-,4.38%,-,31.1551,0.53%,10-May-21,31.5764,19-Apr-21,22.3387,14-May-20,23.83%,23.43%,27.55%,42.00%,-
Baroda Banking and Financial Services Fund - Plan B (Direct) - GrowthSectoral/Thematic,-,52,1.74%,0.14%,-7.15%,13.86%,4.19%,59.97%,9.96%,8.73%,13.60%,-,0.29%,-2.43%,1.14%,2.67%,-2.48%,0.51%,-,-,-,-,-,-,5.96%,13.76%,-,-,-,-,-,-,-,-,-,-,10.33%,25.54%,6.20%,-,-,-,-,-,-,-,-,-,104/112,88/111,99/110,75/104,76/109,76/101,26/92,17/77,15/74,0/0,,,,,,-,95.62%,16,-,-,-,4.38%,-,10.2664,1.54%,10-May-21,10.2664,10-May-21,9.9344,04-May-21,23.77%,-,-,-,-
Mahindra Manulife Rural Bharat and Consumption Yojana - GrowthSectoral/Thematic,-,49.72,1.73%,3.57%,3.30%,22.27%,10.03%,49.20%,11.93%,-,-,-,1.01%,-1.90%,0.09%,3.02%,-1.15%,6.17%,9.77%,0.65%,-3.24%,4.71%,1.08%,4.51%,6.12%,13.96%,-,-,-,-,-,-,-,-,-,-,14.44%,-10.67%,10.38%,-0.92%,44.13%,10.42%,-6.04%,64.37%,-11.78%,60.52%,-31.98%,46.08%,66/112,46/111,105/110,102/104,97/109,77/101,89/92,64/77,70/74,0/0,,,,,,-,95.45%,47,-,-,-,4.55%,-,10.2583,1.53%,10-May-21,10.2583,10-May-21,9.932,04-May-21,23.64%,26.54%,-,-,-
Baroda Banking and Financial Services Fund - Plan A - GrowthSectoral/Thematic,-,52,1.71%,0.04%,-7.37%,13.33%,3.80%,58.62%,9.08%,7.91%,12.75%,-,1.06%,-1.79%,0.21%,3.13%,-1.04%,6.31%,9.90%,0.76%,-3.13%,4.85%,1.22%,4.65%,3.08%,-,-,-,-,-,-,-,-,-,-,-,4.90%,25.09%,8.32%,-10.13%,24.75%,-4.00%,8.63%,41.03%,-2.16%,57.96%,-18.97%,15.58%,38/125,60/124,53/123,62/117,62/122,77/114,50/105,38/90,46/87,36/69,,,,,,-,95.45%,47,-,-,-,4.55%,-,29.7537,0.52%,10-May-21,30.1699,19-Apr-21,21.5187,14-May-20,23.54%,20.45%,23.12%,33.75%,-
Axis ESG Equity Fund - Direct Plan - GrowthSectoral/Thematic,-,1903.57,1.70%,1.13%,0.98%,17.87%,5.74%,52.30%,-,-,-,-,-0.26%,-1.31%,1.16%,0.98%,-3.66%,7.68%,8.74%,-0.40%,0.88%,3.75%,2.82%,3.36%,3.08%,-,-,-,-,-,-,-,-,-,-,-,16.58%,10.72%,-3.69%,-21.29%,61.74%,-0.71%,-0.10%,50.17%,-15.59%,28.99%,-44.70%,5.38%,35/112,18/111,27/110,51/104,69/109,78/101,11/92,5/77,43/74,0/0,,,,,,-,95.38%,38,-,-,-,4.61%,-,24.0414,0.64%,10-May-21,26.1787,15-Feb-21,12.9844,18-May-20,23.52%,33.16%,37.12%,47.35%,-
ICICI Prudential ESG Fund - Direct Plan - GrowthSectoral/Thematic,-,1672.09,1.67%,1.25%,0.75%,15.71%,7.24%,-,-,-,-,-,7.03%,3.33%,0.66%,11.13%,-2.31%,4.37%,11.18%,-3.00%,-1.83%,3.02%,7.23%,6.25%,3.26%,-,-,-,-,-,-,-,-,-,-,-,14.19%,64.89%,1.96%,3.88%,7.61%,-10.45%,19.32%,48.48%,20.48%,34.84%,-11.02%,31.86%,67/125,55/124,121/123,108/117,108/122,78/114,96/105,50/90,33/87,31/69,,,,,,-,95.38%,38,-,-,-,4.61%,-,12.99,1.15%,10-May-21,12.99,10-May-21,9.97,30-Oct-20,23.19%,19.63%,20.95%,21.65%,-
Axis ESG Equity Fund - Regular Plan - GrowthSectoral/Thematic,-,1903.57,1.66%,0.93%,0.57%,16.93%,5.07%,49.88%,-,-,-,-,-0.23%,-1.21%,1.26%,1.08%,-3.56%,7.81%,8.86%,-0.29%,0.99%,3.88%,2.94%,3.48%,3.26%,-,-,-,-,-,-,-,-,-,-,-,14.72%,16.33%,5.79%,-2.20%,30.57%,4.28%,-6.14%,31.47%,5.09%,28.52%,-25.16%,25.40%,31/125,13/124,17/123,52/117,60/122,79/114,8/105,7/90,52/87,19/69,,,,,,-,95.22%,35,-,-,-,4.78%,-,13.13,1.14%,10-May-21,13.13,10-May-21,9.98,30-Oct-20,22.98%,32.04%,35.48%,44.25%,127.49%
Taurus Ethical Fund - Direct Plan - GrowthSectoral/Thematic,-,55.51,1.62%,-0.58%,4.31%,22.10%,9.66%,54.96%,22.56%,14.37%,14.88%,-,1.10%,0.27%,-2.29%,3.81%,-0.54%,3.74%,8.50%,0.70%,0.89%,3.27%,-0.86%,1.12%,-1.36%,1.84%,15.49%,-0.96%,15.44%,-15.36%,-0.47%,4.39%,-0.58%,1.45%,1.67%,4.72%,14.73%,-10.00%,11.26%,-0.17%,45.39%,11.22%,-5.45%,65.49%,-12.30%,-,-,-,72/112,87/111,50/110,73/104,72/109,79/101,27/92,19/77,30/74,0/0,,,,,,-,95.22%,35,-,-,-,4.78%,-,11.09,1.35%,10-May-21,11.09,10-May-21,9.89,27-Jan-21,22.96%,28.99%,33.08%,52.33%,-
Taurus Ethical Fund - GrowthSectoral/Thematic,-,55.51,1.61%,-0.68%,4.13%,21.72%,9.42%,53.48%,21.40%,13.26%,13.84%,12.27%,7.07%,3.45%,0.78%,11.27%,-2.19%,4.40%,11.33%,-2.92%,-1.68%,3.27%,7.36%,6.37%,0.41%,8.45%,21.46%,10.72%,24.90%,-24.46%,4.56%,-,-,-,-,-,5.06%,25.43%,8.60%,-9.33%,25.71%,-3.25%,9.46%,41.80%,-2.09%,-,-,-,78/125,86/124,122/123,113/117,113/122,80/114,94/105,57/90,47/87,0/0,,,,,,-,94.95%,22,-,-,-,5.05%,-,11.09,1.35%,10-May-21,11.09,10-May-21,9.89,27-Jan-21,22.92%,53.15%,-,-,-
IDBI Banking & Financial Services Fund - Direct Plan - GrowthSectoral/Thematic,-,98.54,1.61%,1.53%,-5.39%,15.22%,5.42%,62.25%,10.39%,-,-,-,3.75%,8.16%,1.21%,-1.13%,-4.84%,5.94%,5.36%,-1.88%,6.44%,0.92%,12.45%,0.36%,0.48%,8.68%,21.77%,10.87%,25.06%,-24.32%,4.75%,-,-,-,-,-,18.63%,11.37%,-3.15%,-20.82%,62.86%,-0.02%,0.51%,51.03%,-15.95%,-,-,-,70/112,62/111,71/110,86/104,93/109,80/101,0/0,0/0,0/0,0/0,,,,,,-,94.95%,22,-,-,-,5.05%,-,11.04,1.36%,10-May-21,11.04,10-May-21,9.89,27-Jan-21,22.86%,19.39%,21.59%,31.00%,-
ICICI Prudential ESG Fund - Regular Plan - GrowthSectoral/Thematic,-,1672.09,1.60%,1.09%,0.33%,14.68%,6.55%,-,-,-,-,-,1.05%,0.14%,-2.41%,3.70%,-0.67%,3.60%,8.36%,0.57%,0.76%,3.10%,-1.01%,0.96%,2.24%,9.93%,31.53%,1.03%,18.80%,-44.57%,12.79%,-11.27%,3.69%,6.80%,7.15%,-7.04%,12.00%,66.35%,2.23%,4.80%,8.57%,-9.62%,20.28%,49.58%,21.15%,-,-,-,19/112,16/111,19/110,48/104,60/109,81/101,0/0,0/0,0/0,0/0,,,,,,-,94.80%,48,-,-,-,5.20%,-,11.04,1.36%,10-May-21,11.04,10-May-21,9.89,27-Jan-21,22.86%,32.15%,38.98%,58.01%,-
Nippon India Japan Equity Fund - Direct Plan - GrowthSectoral/Thematic,-,153,1.60%,-2.34%,-1.60%,9.76%,3.45%,31.40%,17.12%,10.35%,11.48%,-,1.99%,-3.44%,1.91%,9.17%,-0.14%,8.22%,15.16%,0.67%,-2.31%,5.00%,1.69%,4.42%,0.40%,4.17%,20.93%,7.08%,25.20%,-21.84%,2.73%,4.25%,-0.64%,1.61%,4.21%,-0.99%,15.03%,17.25%,6.56%,-1.53%,31.55%,2.80%,-5.02%,33.91%,4.85%,-,-,-,108/125,93/124,86/123,84/117,81/122,81/114,55/105,40/90,23/87,8/69,,,,,,-,94.80%,48,-,-,-,5.20%,-,22.5834,0.63%,10-May-21,24.664,15-Feb-21,12.3411,18-May-20,22.65%,28.18%,32.95%,45.93%,-
IDBI Banking & Financial Services Fund - GrowthSectoral/Thematic,-,98.54,1.60%,1.43%,-5.62%,14.69%,5.13%,60.91%,9.22%,-,-,-,2.01%,-0.07%,3.93%,2.47%,-0.86%,6.28%,6.77%,1.55%,2.42%,1.42%,7.82%,3.84%,2.15%,13.90%,19.51%,4.41%,31.54%,-31.39%,1.25%,-7.24%,2.25%,1.29%,7.07%,-7.84%,2.90%,13.19%,23.11%,-3.43%,15.07%,-3.53%,11.32%,-2.25%,-,-,-,-,68/112,34/111,55/110,70/104,67/109,82/101,69/92,0/0,0/0,0/0,,,,,,-,94.75%,44,-,-,-,3.83%,-,16.06,0.88%,10-May-21,16.198,29-Apr-21,8.347,18-May-20,22.53%,24.36%,-,-,-
Tata Infrastructure Fund - Direct Plan - GrowthSectoral/Thematic,3,600.78,1.59%,-1.02%,3.67%,40.73%,18.97%,76.47%,17.22%,8.27%,12.47%,-,3.80%,8.29%,1.34%,-1.03%,-4.74%,6.06%,5.48%,-1.76%,6.56%,1.04%,12.59%,0.47%,15.21%,-1.86%,11.60%,20.11%,33.77%,-6.04%,9.24%,-1.88%,-6.83%,1.56%,-5.68%,10.70%,3.45%,14.45%,24.22%,-2.57%,15.91%,-2.87%,12.11%,-2.05%,-,-,-,-,51/125,48/124,114/123,100/117,98/122,82/114,74/105,45/90,19/87,0/0,,,,,,-,94.75%,44,-,-,-,3.83%,-,15.628,0.86%,10-May-21,15.771,29-Apr-21,8.265,18-May-20,22.33%,18.22%,18.93%,18.06%,-
BOI AXA Manufacturing & Infrastructure Fund - Direct Plan - GrowthSectoral/Thematic,5,46.3,1.58%,3.30%,10.69%,37.18%,21.19%,79.76%,26.41%,8.11%,16.62%,-,2.04%,0.02%,4.03%,2.56%,-0.76%,6.39%,6.87%,1.65%,2.52%,1.53%,7.92%,3.94%,4.21%,8.70%,16.12%,7.06%,20.18%,-21.18%,1.88%,-1.42%,0.24%,5.00%,-2.57%,0.67%,14.09%,22.18%,32.61%,7.68%,16.91%,8.20%,-2.88%,-,-,-,-,-,79/112,56/111,38/110,60/104,56/109,83/101,28/92,31/77,45/74,0/0,,,,,,-,94.20%,26,-,-,-,5.80%,-,13.44,0.97%,10-May-21,13.65,08-Feb-21,9.17,18-May-20,22.26%,34.34%,39.10%,53.55%,-
HSBC Infrastructure Equity Fund - Direct Plan - GrowthSectoral/Thematic,1,93.89,1.58%,-1.59%,6.09%,46.61%,23.73%,93.02%,12.10%,-4.75%,6.38%,-,2.01%,-3.38%,1.97%,9.23%,-0.08%,8.29%,15.22%,0.72%,-2.25%,5.07%,1.71%,4.48%,2.32%,10.12%,31.78%,1.21%,19.01%,-44.46%,12.97%,-11.13%,3.85%,7.01%,7.34%,-6.88%,14.61%,23.82%,33.75%,8.84%,17.98%,9.20%,-2.42%,-,-,-,-,-,92/125,94/124,100/123,92/117,110/122,83/114,0/0,0/0,0/0,0/0,,,,,,-,94.20%,26,-,-,-,5.80%,-,25.8652,0.48%,07-May-21,26.5517,15-Apr-21,17.6249,13-May-20,22.29%,12.85%,9.66%,-,-
Tata Infrastructure Fund - Regular Plan - GrowthSectoral/Thematic,4,600.78,1.58%,-1.09%,3.47%,40.19%,18.64%,75.22%,16.37%,7.54%,11.81%,8.56%,2.29%,-1.83%,-5.14%,4.58%,-2.90%,5.55%,17.45%,5.79%,-5.56%,5.10%,-0.34%,5.63%,0.48%,4.37%,21.16%,7.28%,25.42%,-21.63%,2.88%,4.38%,-0.50%,1.84%,4.45%,-0.77%,12.77%,64.77%,-0.54%,-9.90%,2.05%,-14.20%,26.99%,56.34%,25.69%,37.06%,-5.54%,29.14%,102/112,86/111,82/110,80/104,80/109,84/101,24/92,0/0,0/0,0/0,,,,,,-,94.17%,26,-,-,1.16%,1.46%,3.21%,16.5451,0.73%,10-May-21,16.5726,03-Mar-21,9.3044,18-May-20,22.09%,27.09%,31.29%,42.68%,103.13%
BOI AXA Manufacturing & Infrastructure Fund - GrowthSectoral/Thematic,5,46.3,1.57%,3.20%,10.36%,36.33%,20.68%,77.45%,24.82%,6.76%,15.11%,9.53%,2.33%,-1.71%,-5.02%,4.69%,-2.78%,5.68%,17.60%,5.92%,-5.45%,5.23%,-0.22%,5.75%,2.21%,14.06%,19.69%,4.54%,31.70%,-31.27%,1.36%,-7.12%,2.41%,1.45%,7.21%,-7.72%,35.52%,24.14%,10.69%,-18.77%,39.22%,31.54%,-7.17%,30.38%,-13.88%,13.90%,-28.46%,9.01%,48/125,49/124,52/123,63/117,39/122,84/114,51/105,33/90,40/87,47/69,,,,,,-,94.17%,26,-,-,1.16%,1.46%,3.21%,13.15,0.91%,10-May-21,13.37,08-Feb-21,9.01,18-May-20,22.07%,28.71%,34.30%,49.64%,-
UTI Infrastructure Fund - Direct Plan - GrowthSectoral/Thematic,3,1327.5,1.57%,-1.29%,-0.02%,35.44%,18.58%,68.34%,13.27%,6.10%,11.78%,-,1.38%,0.27%,6.09%,-0.01%,1.15%,11.97%,2.86%,2.76%,14.11%,-0.12%,20.92%,3.74%,15.35%,-1.63%,11.85%,20.37%,34.07%,-5.84%,9.46%,-0.51%,-6.66%,1.79%,-5.47%,10.94%,11.28%,20.16%,5.83%,-10.06%,41.95%,-2.13%,6.86%,66.22%,8.97%,35.98%,-14.21%,18.10%,81/112,80/111,98/110,95/104,103/109,85/101,66/92,0/0,0/0,0/0,,,,,,-,94.12%,31,1.37%,2,-,2.45%,1.93%,95.9938,0.12%,10-May-21,97.9468,11-Feb-21,58.9011,18-May-20,22.04%,50.51%,-,-,-
UTI Infrastructure Fund - GrowthSectoral/Thematic,3,1327.5,1.56%,-1.31%,-0.09%,35.24%,18.45%,67.83%,12.86%,5.70%,11.32%,7.50%,1.43%,0.40%,6.24%,0.10%,1.26%,12.10%,2.99%,2.88%,14.25%,0.08%,21.07%,3.86%,4.29%,8.91%,16.34%,7.26%,20.43%,-21.02%,2.07%,-1.21%,0.42%,5.22%,-2.40%,0.80%,6.51%,13.42%,15.35%,4.08%,24.07%,3.94%,2.34%,42.73%,4.79%,29.89%,-19.71%,18.32%,4/125,5/124,9/123,27/117,14/122,85/114,95/105,85/90,82/87,68/69,,,,,,-,94.12%,31,1.37%,2,-,2.45%,1.93%,12.8169,0.91%,10-May-21,12.8169,10-May-21,8.1174,18-May-20,21.96%,30.32%,36.14%,52.58%,140.62%
SBI Magnum Global Fund - Direct Plan - GrowthSectoral/Thematic,3,4547.56,1.55%,1.53%,6.78%,26.20%,12.24%,49.01%,22.40%,11.54%,13.48%,-,2.48%,-3.95%,1.36%,12.57%,1.22%,8.86%,11.55%,0.36%,-2.76%,8.53%,0.99%,7.77%,0.19%,2.67%,13.31%,5.25%,18.21%,-15.78%,7.61%,4.34%,-0.85%,7.04%,-15.60%,10.97%,17.86%,8.23%,9.74%,-18.28%,41.74%,8.55%,2.32%,46.35%,-13.42%,18.70%,-33.08%,1.83%,14/112,17/111,13/110,39/104,28/109,86/101,40/92,40/77,37/74,0/0,,,,,,-,93.84%,32,-,-,-,3.07%,-,10.904,1.07%,10-May-21,10.904,10-May-21,9.929,29-Jan-21,21.86%,37.02%,48.88%,77.08%,-
HSBC Infrastructure Equity Fund - GrowthSectoral/Thematic,1,93.89,1.55%,-1.70%,5.74%,45.61%,23.13%,90.43%,10.62%,-5.82%,5.36%,5.65%,2.52%,-3.84%,1.48%,12.67%,1.33%,8.98%,11.67%,0.47%,-2.65%,8.65%,1.10%,7.89%,0.44%,2.97%,13.65%,5.56%,18.48%,-15.55%,7.83%,4.56%,-0.70%,7.39%,-15.42%,11.19%,24.17%,-10.34%,5.27%,-23.52%,21.95%,15.38%,-11.43%,41.02%,-13.78%,10.33%,-27.12%,2.88%,103/125,85/124,96/123,87/117,97/122,86/114,45/105,30/90,30/87,6/69,,,,,,-,93.84%,32,-,-,-,3.07%,-,10.904,1.07%,10-May-21,10.904,10-May-21,9.929,29-Jan-21,21.84%,-,-,-,-
Nippon India Japan Equity Fund - GrowthSectoral/Thematic,-,153,1.54%,-2.53%,-2.01%,9.01%,2.90%,29.72%,15.87%,9.22%,10.47%,-,1.09%,-3.00%,-2.95%,3.77%,-3.30%,4.64%,20.57%,5.09%,-6.12%,5.83%,-0.59%,6.71%,3.94%,8.28%,10.36%,3.29%,29.82%,-14.63%,10.91%,-0.12%,4.32%,13.07%,-13.67%,10.76%,5.52%,14.36%,1.54%,-0.68%,54.52%,3.28%,6.53%,31.63%,11.33%,-,-,-,117/125,97/124,110/123,83/117,86/122,87/114,33/105,25/90,17/87,15/69,,,,,,-,93.65%,37,0.06%,1,-,6.29%,-,24.3495,0.48%,07-May-21,25.016,15-Apr-21,16.8003,13-May-20,21.83%,26.76%,29.69%,45.95%,130.50%
SBI Magnum Global Fund - Regular Plan - GrowthSectoral/Thematic,2,4547.56,1.54%,1.46%,6.58%,25.72%,11.93%,47.88%,21.49%,10.70%,12.54%,15.64%,1.12%,-3.03%,-2.83%,3.86%,-3.25%,4.72%,20.74%,5.12%,-6.12%,5.85%,-0.57%,6.86%,4.08%,8.63%,10.73%,3.60%,30.20%,-14.28%,11.14%,0.09%,4.53%,13.34%,-13.47%,11.08%,13.68%,48.27%,13.66%,19.68%,13.67%,-2.50%,3.39%,30.61%,55.03%,-,-,-,31/112,10/111,21/110,64/104,68/109,87/101,12/92,0/0,0/0,0/0,,,,,,-,93.65%,37,0.06%,1,-,6.29%,-,16.1142,0.72%,10-May-21,16.1818,03-Mar-21,9.1697,18-May-20,21.93%,12.23%,8.49%,-,-
Aditya Birla Sun Life Digital India Fund - Direct Plan - GrowthSectoral/Thematic,-,1238.35,1.39%,-2.39%,9.00%,34.28%,15.98%,109.87%,39.95%,28.26%,23.72%,-,3.94%,8.90%,0.75%,-0.31%,-5.28%,4.62%,4.28%,-2.19%,5.01%,0.90%,12.38%,1.41%,13.71%,-1.67%,10.61%,23.16%,28.97%,-4.50%,10.84%,-0.14%,-9.86%,0.21%,-5.36%,9.49%,5.12%,13.16%,0.53%,-2.03%,53.10%,2.33%,5.38%,30.78%,8.86%,-,-,-,75/125,52/124,116/123,115/117,112/122,88/114,101/105,75/90,80/87,0/0,,,,,,-,93.64%,39,-,-,-,6.36%,-,10.823,1.06%,10-May-21,10.823,10-May-21,9.904,29-Jan-21,21.73%,32.98%,36.94%,49.66%,109.01%
ICICI Prudential Bharat Consumption Fund - Series 4 - Direct Plan - GrowthSectoral/Thematic,-,498.3,1.37%,-0.08%,-3.16%,15.56%,3.55%,48.03%,14.26%,-,-,-,4.02%,8.95%,0.84%,-0.18%,-5.23%,4.65%,4.48%,-2.13%,5.14%,1.01%,12.54%,1.45%,16.13%,14.39%,15.11%,17.71%,26.91%,-26.84%,6.76%,-2.74%,1.80%,4.61%,-4.03%,-0.79%,13.22%,46.84%,12.72%,17.88%,13.01%,-3.19%,2.20%,29.75%,53.60%,-,-,-,109/112,108/111,84/110,91/104,106/109,88/101,54/92,53/77,16/74,0/0,,,,,,-,93.64%,39,-,-,-,6.36%,-,10.823,1.06%,10-May-21,10.823,10-May-21,9.904,29-Jan-21,21.65%,31.53%,36.55%,41.74%,-
Aditya Birla Sun Life Digital India Fund - Regular Plan - GrowthSectoral/Thematic,4,1238.35,1.37%,-2.49%,8.69%,33.53%,15.50%,107.61%,38.58%,27.01%,22.59%,17.92%,6.46%,8.80%,-0.36%,12.98%,-1.65%,6.52%,20.11%,1.24%,-7.75%,5.68%,6.62%,7.05%,3.63%,7.29%,13.66%,10.02%,14.35%,-15.02%,2.46%,5.69%,-1.95%,1.26%,2.52%,-2.07%,13.21%,66.61%,-0.09%,-8.77%,3.27%,-13.11%,28.66%,57.76%,26.56%,-,-,-,95/125,99/124,57/123,81/117,79/122,89/114,32/105,26/90,37/87,35/69,,,,,,38.30%,93.61%,26,-,-,-,3.57%,-,14.8714,0.76%,10-May-21,14.8714,10-May-21,10,05-Nov-20,21.26%,27.07%,31.81%,44.94%,138.56%
